iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
0,TID,True,0.012467560411440391,0.004835966348652999,5,5,100,87,0.059359,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",0,False
1,TID,True,0.01154269980469342,0.004822626348653,5,5,100,89,0.062138,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",0,False
2,idID,True,0.011247095900610163,0.004797359184000001,5,5,100,92,0.058362,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010028, 0.010009, 0.010009, 0.010009, 0.959945]","[4, 12, 14, 16, 25]",0,False
3,TID,True,0.011170165637926707,0.004689814964000001,5,5,100,93,0.058542,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
4,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,89,0.059051,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
5,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,87,0.06149,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
6,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,92,0.059668,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
7,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,84,0.057566,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
8,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,90,0.058778,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
9,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,90,0.057179,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
10,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,91,0.05925,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
11,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,92,0.060628,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
12,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,85,0.061095,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
13,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,88,0.057265,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
14,iDR,False,0.011170165637926707,0.004689814964000001,5,5,100,94,0.057006,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.01, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",0,False
0,idID,True,0.016474782253360444,0.004838071061,5,5,100,84,0.05738,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010479, 0.010004, 0.010004, 0.959489]","[4, 8, 16, 18, 25]",1,False
1,TID,True,0.0145489765210911,0.004824709885,5,5,100,82,0.056475,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010479, 0.01, 0.010004, 0.959489]","[4, 8, 14, 16, 25]",1,False
2,TID,True,0.013236002971275296,0.004795041800000001,5,5,100,92,0.059966,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.01, 0.01, 0.010004, 0.959489]","[4, 12, 14, 16, 25]",1,False
3,TID,True,0.012371270291356725,0.004724561905000001,5,5,100,89,0.058308,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.010004, 0.01, 0.959489]","[12, 14, 16, 23, 25]",1,False
4,TID,True,0.012181642303496724,0.004709941905000001,5,5,100,90,0.055286,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.010004, 0.959489, 0.01]","[12, 14, 16, 25, 30]",1,False
5,iDR,False,0.012181642303496724,0.004709941905000001,5,5,100,94,0.057128,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.010004, 0.959489, 0.01]","[12, 14, 16, 25, 30]",1,False
6,TID,True,0.012159513633946724,0.004687551905000001,5,5,100,85,0.055674,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
7,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,90,0.057801,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
8,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,89,0.055703,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
9,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,90,0.055991,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
10,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,87,0.055003,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
11,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,95,0.056541,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
12,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,90,0.056832,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
13,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,90,0.060348,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
14,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,94,0.057864,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
15,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,92,0.059049,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
16,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,90,0.057921,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
17,iDR,False,0.012159513633946724,0.004687551905000001,5,5,100,89,0.058412,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",1,False
0,TID,True,0.02046756041144039,0.004835966348652999,5,5,100,86,0.059876,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",2,False
1,TID,True,0.01754269980469342,0.004822626348653,5,5,100,88,0.059687,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",2,False
2,TID,True,0.015230375272737889,0.004792993838652999,5,5,100,88,0.058546,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 14, 16, 25]",2,False
3,TID,True,0.01315420334337778,0.004685547403652999,5,5,100,91,0.059511,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
4,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,90,0.058883,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
5,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,95,0.061624,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
6,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,91,0.058915,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
7,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,93,0.061693,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
8,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,92,0.061797,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
9,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,87,0.061223,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
10,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,91,0.063489,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
11,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,88,0.058478,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
12,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,89,0.059045,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
13,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,86,0.060766,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
14,iDR,False,0.01315420334337778,0.004685547403652999,5,5,100,87,0.060931,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",2,False
0,TID,True,0.02446756041144039,0.004835966348652999,5,5,100,87,0.069986,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",3,False
1,TID,True,0.020681976630029998,0.0048279163486529995,5,5,100,93,0.064441,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 12, 16, 25]",3,False
2,TID,True,0.017230375272737887,0.004792993838652999,5,5,100,90,0.064132,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 14, 16, 25]",3,False
3,TID,True,0.01415420334337778,0.004685547403652999,5,5,100,91,0.057727,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
4,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,92,0.065251,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
5,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,90,0.063027,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
6,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,87,0.06186,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
7,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,93,0.059199,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
8,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,96,0.058269,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
9,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,94,0.070827,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
10,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,85,0.067752,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
11,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,89,0.057579,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
12,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,90,0.058849,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
13,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,95,0.056226,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
14,iDR,False,0.01415420334337778,0.004685547403652999,5,5,100,89,0.062894,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",3,False
0,TID,True,0.02846756041144039,0.004835966348652999,5,5,100,93,0.063194,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",4,False
1,TID,True,0.02368197663003,0.0048279163486529995,5,5,100,89,0.059946,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 12, 16, 25]",4,False
2,TID,True,0.01938760746723537,0.004754803838653,5,5,100,84,0.057295,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 15, 16, 25]",4,False
3,idID,True,0.015348490279581767,0.004674088287000001,5,5,100,86,0.071637,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.959963, 0.010009]","[12, 15, 16, 25, 30]",4,False
4,TID,True,0.01517049866837944,0.0046898668670000004,5,5,100,87,0.061777,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
5,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,91,0.061156,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
6,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,86,0.076835,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
7,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,90,0.063393,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
8,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,87,0.057348,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
9,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,88,0.054755,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
10,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,91,0.062636,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
11,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,89,0.055532,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
12,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,91,0.056577,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
13,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,83,0.055321,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
14,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,87,0.056375,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
15,iDR,False,0.01517049866837944,0.0046898668670000004,5,5,100,91,0.056285,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.01, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",4,False
0,TID,True,0.03246756041144039,0.004835966348652999,5,5,100,91,0.073217,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",5,False
1,TID,True,0.026681976630030003,0.0048279163486529995,5,5,100,90,0.064513,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 12, 16, 25]",5,False
2,TID,True,0.021442852738421784,0.004758659913653,5,5,100,87,0.060246,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010474, 0.01, 0.01, 0.01, 0.9590710209999999]","[8, 12, 14, 16, 25]",5,False
3,TID,True,0.016372726264634978,0.0047159974036529995,5,5,100,86,0.056196,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[9, 12, 14, 16, 25]",5,False
4,TID,True,0.016264983845825046,0.004711127403653,5,5,100,90,0.059686,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 16, 20, 25]",5,False
5,TID,True,0.016176324311387928,0.004707937403653,5,5,100,91,0.055066,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.9590710209999999, 0.01]","[12, 14, 16, 25, 30]",5,False
6,iDR,False,0.016176324311387928,0.004707937403653,5,5,100,90,0.064657,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.9590710209999999, 0.01]","[12, 14, 16, 25, 30]",5,False
7,TID,True,0.01615420334337778,0.004685547403652999,5,5,100,91,0.063435,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
8,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,87,0.058611,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
9,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,92,0.064105,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
10,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,90,0.054979,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
11,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,90,0.055918,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
12,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,89,0.059626,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
13,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,90,0.056213,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
14,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,87,0.053952,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
15,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,93,0.059423,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
16,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,86,0.058619,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
17,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,88,0.056057,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
18,iDR,False,0.01615420334337778,0.004685547403652999,5,5,100,88,0.05473,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",5,False
0,TID,True,0.03650257570472351,0.0048727463486529995,5,5,100,92,0.058278,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 18, 25]",6,False
1,TID,True,0.02954269980469342,0.004822626348653,5,5,100,90,0.056857,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",6,False
2,TID,True,0.02323037527273789,0.004792993838652999,5,5,100,88,0.056792,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 14, 16, 25]",6,False
3,TID,True,0.01715420334337778,0.004685547403652999,5,5,100,81,0.055239,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
4,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,88,0.056934,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
5,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,86,0.053874,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
6,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,85,0.05663,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
7,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,89,0.057381,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
8,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,88,0.059717,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
9,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,90,0.054645,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
10,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,86,0.055815,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
11,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,86,0.055313,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
12,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,93,0.056666,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
13,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,88,0.056936,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
14,iDR,False,0.01715420334337778,0.004685547403652999,5,5,100,93,0.058432,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",6,False
0,TID,True,0.040467560411440395,0.004835966348652999,5,5,100,87,0.055699,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",7,False
1,TID,True,0.0326917975856709,0.004784436348652999,5,5,100,88,0.058075,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 15, 16, 25]",7,False
2,TID,True,0.025387607467235368,0.004754803838653,5,5,100,92,0.058792,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 15, 16, 25]",7,False
3,idID,True,0.01817278660571729,0.004689902507,5,5,100,81,0.06677,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",7,False
4,iDR,False,0.01817278660571729,0.004689902507,5,5,100,91,0.061029,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",7,False
5,iDR,False,0.01817278660571729,0.004689902507,5,5,100,87,0.057294,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",7,False
6,iDR,False,0.01817278660571729,0.004689902507,5,5,100,94,0.055861,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",7,False
7,iDR,False,0.01817278660571729,0.004689902507,5,5,100,85,0.055437,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",7,False
